Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
707;-70770;-39645;26;0;0;4
708;-29090;-39630;8;0;0;3
709;-34770;-39624;12;0;0;0
710;-14090;-39588;8;0;0;0
711;-32200;-39577;25;0;0;6
712;-33140;-39568;7;0;0;0
713;8140;-39501;24;0;0;8
714;-45710;-39510;31;1;0;9
715;-21520;-39485;16;0;0;2
716;-7290;-39440;18;1;0;5
717;-31680;-39429;30;0;0;8
718;-47230;-39440;20;0;0;6
719;-25450;-39420;6;0;0;0
720;-12990;-39384;7;0;0;0
721;-52630;-39402;15;0;0;5
722;-30190;-39389;9;0;0;2
723;-12980;-39353;9;0;0;0
724;-51190;-39369;6;0;0;0
725;-80340;-39426;46;0;0;11
726;-1290;-39373;10;0;0;2
727;-21930;-39349;31;0;0;7
728;-11890;-39311;6;0;0;0
729;3160;-39253;6;0;0;0
730;-48540;-39266;14;0;0;3
731;-9530;-39225;31;0;0;8
732;-12930;-39189;8;0;0;0
733;2070;-39133;9;0;0;0
734;-11530;-39095;29;0;0;11
735;-13150;-39060;27;0;0;10
736;-21740;-39037;16;0;0;3
737;-31060;-39026;22;0;0;4
738;-33140;-39018;7;0;0;0
739;-22690;-38996;5;0;0;0
740;-60780;-39025;13;0;0;3
741;-17270;-38996;23;0;0;4
742;-57210;-39020;18;0;0;3
743;6870;-38959;39;0;0;10
744;-68580;-38998;22;0;0;3
745;-13910;-38965;21;0;0;4
746;-37820;-38963;25;1;0;4
747;-17280;-38934;40;1;0;9
748;-20220;-38909;22;0;0;6
749;4030;-38852;31;1;0;11
750;6260;-38792;15;0;0;6
751;9390;-38727;29;0;0;9
752;-22690;-38706;5;0;0;0
753;3160;-38651;6;0;0;0
754;-57780;-38676;15;0;0;3
755;-10960;-38639;76;1;0;17
756;-44070;-38646;93;3;0;28
757;-14090;-38614;9;0;0;0
758;2060;-38560;7;0;0;0
759;-33140;-38553;7;0;0;0
760;960;-38501;8;0;0;0
761;-33040;-38494;25;1;0;5
762;-42790;-38500;13;0;0;3
763;-29090;-38487;8;0;0;3
764;-19910;-38463;27;0;0;6
765;-39780;-38465;16;0;0;3
