Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
441;15450;-36950;21;1;0;0
442;-29200;-36932;7;0;0;0
443;2850;-36842;39;1;0;0
444;14600;-36726;6;1;0;0
445;13800;-36613;25;1;0;0
446;10750;-36507;16;1;0;0
447;-19300;-36468;11;0;0;0
448;-13850;-36418;27;1;0;0
449;-3450;-36344;21;1;0;0
450;-18700;-36305;34;1;0;0
451;12800;-36196;3;1;0;0
452;-2750;-36122;26;1;0;0
453;14350;-36011;40;1;0;0
454;11300;-35907;9;1;0;0
455;5050;-35817;47;1;0;0
456;11050;-35714;2;1;0;0
457;6050;-35622;26;1;0;0
458;11750;-35519;25;1;0;0
459;-14000;-35472;31;1;0;0
460;13400;-35366;4;1;0;0
461;12900;-35261;37;1;0;0
462;-13300;-35214;46;1;0;0
463;1900;-35133;18;1;0;0
464;-52750;-35171;32;0;0;0
465;-2900;-35102;48;1;0;0
466;15150;-34994;12;1;0;0
467;-42500;-35010;22;0;0;0
468;12750;-34908;8;1;0;0
469;-2650;-34839;38;1;0;0
470;-73700;-34922;76;1;0;0
471;-4350;-34857;42;1;0;0
472;-55000;-34900;48;0;0;0
473;-15150;-34858;13;0;0;0
474;-38150;-34865;6;0;0;0
475;9950;-34771;22;1;0;0
476;2750;-34692;47;1;0;0
477;18300;-34581;24;1;0;0
478;-13600;-34537;35;1;0;0
479;-22200;-34511;10;0;0;0
480;13600;-34411;19;1;0;0
481;-42250;-34427;14;0;0;0
482;100;-34356;37;1;0;0
483;-39050;-34365;31;0;0;0
484;-16350;-34328;55;1;0;0
485;16150;-34224;21;1;0;0
486;-3600;-34161;39;1;0;0
487;2350;-34086;31;1;0;0
488;-57200;-34133;13;0;0;0
489;14100;-34035;8;1;0;0
490;-22200;-34011;26;0;0;0
491;4200;-33933;24;1;0;0
492;11850;-33840;15;1;0;0
493;-7700;-33787;19;0;0;0
494;7050;-33704;16;1;0;0
495;6900;-33622;44;1;0;0
496;12650;-33529;5;1;0;0
497;11200;-33439;6;1;0;0
498;17150;-33337;17;1;0;0
499;-36350;-33343;23;0;0;0
500;9750;-33257;33;1;0;0
501;-20300;-33231;17;0;0;0
502;16650;-33132;28;1;0;0
503;14700;-33037;31;1;0;0
504;10700;-32950;8;1;0;0
505;-2200;-32889;20;1;0;0
506;15000;-32794;14;1;0;0
507;15700;-32699;18;1;0;0
508;-250;-32635;24;1;0;0
509;12100;-32547;21;1;0;0
510;-38250;-32558;6;0;0;0
511;19350;-32457;19;1;0;0
512;14300;-32365;23;1;0;0
513;9900;-32283;41;1;0;0
514;-6350;-32232;30;1;0;0
515;-34600;-32237;19;0;0;0
516;-7700;-32189;36;1;0;0
517;12100;-32104;12;1;0;0
518;16450;-32010;17;1;0;0
519;14700;-31920;31;1;0;0
520;12100;-31835;21;1;0;0
521;11750;-31752;12;1;0;0
522;-30950;-31750;11;0;0;0
523;-8700;-31706;29;1;0;0
524;13450;-31620;34;1;0;0
525;14950;-31531;19;1;0;0
526;-20450;-31510;44;1;0;0
527;12700;-31426;13;1;0;0
528;-57700;-31476;52;0;0;0
529;13150;-31392;33;1;0;0
530;-30100;-31389;33;0;0;0
531;11050;-31309;26;1;0;0
532;12750;-31227;8;1;0;0
533;13300;-31143;23;1;0;0
534;-28650;-31138;15;0;0;0
535;7600;-31066;35;1;0;0
536;12100;-30985;30;1;0;0
537;11100;-30907;25;1;0;0
538;13000;-30825;9;1;0;0
539;6100;-30757;37;1;0;0
540;11000;-30680;22;1;0;0
541;11650;-30601;22;1;0;0
542;-11700;-30566;37;1;0;0
543;14650;-30483;23;1;0;0
544;-2950;-30433;33;1;0;0
545;12650;-30353;27;1;0;0
546;-23450;-30341;33;1;0;0
547;-35500;-30350;17;0;0;0
548;-26400;-30343;9;0;0;0
549;15150;-30260;12;1;0;0
550;14600;-30179;28;1;0;0
551;-38750;-30194;16;0;0;0
552;12550;-30117;15;1;0;0
553;13600;-30038;32;1;0;0
554;14250;-29958;15;1;0;0
555;-6350;-29915;35;1;0;0
556;-21300;-29900;7;0;0;0
557;1250;-29844;26;1;0;0
558;11600;-29770;1;1;0;0
559;-15600;-29744;41;1;0;0
560;-25200;-29736;6;0;0;0
561;13650;-29659;18;1;0;0
562;-28650;-29657;12;0;0;0
563;-30950;-29659;28;0;0;0
564;12650;-29584;5;1;0;0
565;-650;-29533;20;1;0;0
566;17400;-29450;18;1;0;0
567;16200;-29370;16;1;0;0
568;5450;-29308;24;1;0;0
569;11700;-29236;4;1;0;0
570;10500;-29166;15;1;0;0
571;12750;-29093;17;1;0;0
572;-39450;-29111;14;0;0;0
573;-2950;-29066;41;1;0;0
574;-30550;-29068;8;0;0;0
575;13500;-28994;7;1;0;0
576;-11750;-28964;24;1;0;0
577;14550;-28889;20;1;0;0
578;-28800;-28889;5;0;0;0
579;12950;-28816;23;1;0;0
580;14550;-28742;11;1;0;0
581;15400;-28666;13;1;0;0
582;12600;-28595;10;1;0;0
583;-14000;-28570;28;1;0;0
584;10300;-28503;18;1;0;0
585;950;-28453;32;1;0;0
586;-29900;-28455;15;0;0;0
587;-29300;-28457;50;1;0;0
588;-23100;-28448;37;1;0;0
589;14800;-28374;30;1;0;0
590;-6000;-28336;12;1;0;0
591;-19950;-28322;43;1;0;0
592;14450;-28250;17;1;0;0
593;12350;-28181;9;1;0;0
594;15200;-28108;7;1;0;0
595;20300;-28027;20;1;0;0
596;13800;-27957;12;1;0;0
597;10750;-27892;21;1;0;0
598;15200;-27820;7;1;0;0
599;9700;-27757;39;1;0;0
600;8950;-27696;19;1;0;0
601;-11600;-27669;23;1;0;0
602;10900;-27605;10;1;0;0
603;-3600;-27565;19;1;0;0
604;15750;-27494;13;1;0;0
605;18500;-27418;30;1;0;0
606;-8600;-27387;23;1;0;0
607;6150;-27331;9;1;0;0
608;-16800;-27314;43;1;0;0
609;13750;-27247;26;1;0;0
610;13850;-27179;20;1;0;0
611;200;-27134;38;1;0;0
612;12800;-27069;3;1;0;0
613;12000;-27005;9;1;0;0
614;-32350;-27014;27;0;0;0
615;-10750;-26988;40;1;0;0
616;-8400;-26957;34;1;0;0
617;15850;-26888;16;1;0;0
618;-27950;-26890;16;0;0;0
619;17000;-26819;19;1;0;0
620;15750;-26750;13;1;0;0
621;15100;-26683;17;1;0;0
622;13000;-26619;9;1;0;0
623;-16350;-26603;42;1;0;0
624;11850;-26541;24;1;0;0
625;13500;-26477;7;1;0;0
626;21900;-26400;30;1;0;0
627;10500;-26341;1;1;0;0
