Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
852;539739;156632;400;3;2;3
853;545948;157088;400;3;1;4
854;469190;157453;400;4;1;5
855;531809;157891;400;6;1;3
856;277848;158031;292;1;1;1
857;476168;158403;400;3;0;4
858;438400;158729;400;1;1;4
859;512870;159141;400;4;1;4
860;281330;159283;316;4;1;6
861;518068;159700;400;3;0;7
862;447548;160034;400;3;0;6
863;87670;159950;64;1;1;5
864;412248;160242;400;7;0;5
865;504660;160640;400;3;0;3
866;6470;160462;32;3;0;0
867;465997;160815;400;3;2;7
868;481260;161184;400;2;2;0
869;50870;161057;85;4;0;7
870;527400;161478;400;4;0;3
871;507488;161875;400;5;1;6
872;486879;162248;400;5;1;9
873;326870;162436;270;7;1;6
874;443039;162758;400;3;1;4
875;422760;163055;400;4;2;7
876;166520;163059;166;5;1;4
877;207080;163109;237;5;0;3
878;536668;163534;400;3;0;7
879;53070;163409;88;4;0;6
880;48820;163278;58;3;0;4
881;493020;163653;400;6;2;6
882;34269;163506;72;2;0;4
883;148400;163489;133;8;1;9
884;473718;163840;400;4;0;1
885;502049;164222;400;5;0;6
886;509248;164611;400;3;1;2
887;207109;164659;273;5;0;4
888;140310;164632;128;11;1;5
889;444126;164946;400;3;2;6
890;444070;165260;377;3;1;3
891;10920;165087;57;3;0;0
892;197130;165123;163;4;2;5
893;504369;165503;400;2;1;2
894;533820;165915;400;5;1;0
895;519529;166310;400;5;0;4
896;-3190;166120;32;3;0;1
897;391360;166372;395;4;2;6
898;94650;166292;81;6;0;6
899;142570;166265;131;8;2;7
900;466340;166599;400;6;0;2
901;527600;166999;400;6;2;6
902;24180;166841;45;2;0;1
903;442430;167146;400;4;1;2
904;440010;167448;400;2;1;3
905;506900;167823;400;6;1;4
906;40250;167682;72;3;0;2
907;427388;167969;400;4;1;6
908;510830;168346;400;2;0;3
909;260519;168448;252;7;1;3
910;509179;168822;400;3;1;1
911;175750;168830;168;3;0;5
912;58570;168709;52;4;1;5
913;451676;169019;400;4;1;4
914;472910;169351;400;3;0;6
915;63590;169236;60;4;0;3
916;571468;169675;400;5;0;7
917;181250;169687;195;9;2;11
918;144700;169660;163;5;1;6
919;381920;169891;343;5;1;5
920;480749;170229;400;2;2;3
921;354290;170429;284;7;0;8
922;358830;170633;400;4;1;5
923;522979;171015;400;6;1;6
924;469810;171338;400;6;1;4
925;550080;171748;400;4;0;5
926;182900;171760;142;4;0;4
927;23780;171600;31;3;0;1
928;147370;171574;149;11;1;10
929;522099;171951;400;4;0;5
930;61860;171833;57;5;0;6
931;337919;172011;391;3;1;3
932;180060;172020;166;5;0;6
933;475769;172346;400;5;0;3
934;41610;172206;43;4;0;3
935;349630;172395;346;5;0;5
936;470610;172714;400;5;2;1
937;55720;172589;51;4;1;3
938;6250;172412;14;0;0;0
939;495860;172756;400;7;1;8
940;382190;172979;400;4;0;3
941;471040;173296;400;2;1;9
942;462000;173602;400;6;1;6
943;51600;173473;47;3;0;3
944;528430;173849;400;5;1;5
945;84440;173754;89;5;1;7
946;527058;174128;400;8;1;12
947;40890;173987;33;3;0;2
948;248400;174066;250;3;0;3
949;403620;174307;361;2;1;5
950;477390;174627;400;4;1;7
951;437839;174903;349;6;0;8
952;247820;174980;196;2;1;4
953;5200;174802;75;5;0;8
954;132780;174758;158;3;1;5
955;40480;174617;37;2;0;4
956;40130;174476;38;2;0;3
957;25640;174321;31;2;0;3
958;226280;174375;181;9;1;9
959;119640;174318;130;8;1;2
960;512908;174671;400;5;1;11
961;490969;175000;400;4;2;4
962;497166;175335;400;1;2;2
963;481038;175652;400;4;2;5
964;187240;175664;216;4;2;1

Raw Arrays
